Page,,Amount,Taxes,Cost Total,,,Value,Cost,Paid,Remaining,Pending,Payment
24,506. Coffee pot / server - Fine china,,,$125.00,$5.89,$130.89,IS Ave. Dy,$0.00,$130.89,,$0.00,$0.00
24,507. Coffee creamer - Fine china,,,$90.00,3424,$94.24,IS yf Ave. Dy,0.0,$94.24,,$0.00,$0.00
24,508. Bowl - Sugar - Fine china,,,$100.00,,$104.71,IS Avg. Dy,$0.00,$104.71,,$0.00,$0.00
24,"509, Bowl - Fruit - Fine china",,,$60.00,$2.83,$62.83,IS yf Avg. My,$0.0,$2.83,,$0.0,$0.00
24,510. Teapot - Fine china,,,$90.00,$4.24,$94.24,IS yf Avg. Ay,-$0.00,$94.24,,$0.00,$0.00
24,511. Teacup & saucer - Fine china,,,$75.00,93.53,,IS yf Avg. My,,$78.53,,$0.00,50.00
24,“The amount of RC Benefits remaining,and/or paid is,subject to policy,"limitations,",,,,,,,,
24,* amount is part of current payment,,,,,,,,,,,
24,© indicates depreciation is non-recoverable,,,,,,,,,,,
24,5154K577),,,,,,,,,,,
25,,,,,,,,Actual,,,,
25,Description,Estimate,,Replacement,,Less,,,,Estimated,,
25,,Amount,Taxes,Cost Total,¢/Cond./Life,,Valce,Cost wiTax,Paid,Remaining Pending,Payment,
25,512. Chargers « Table accent - Fine china,$70.00,$3.30,$73.30,IS yi Avp. Oy,,$7330,,$0.00,$0.00,$0.00,
25,513. Dinnerware set - 16 pe - Casual,$45.00,9.12,$47.12,Tyl Ave. 20y,$16.49,$30.63,,$0.00,$16.49,$0.00,
25,dinnerware,,,,,,,,,,,
25,514. Bowl - Vegetable - Casual,$21.00,$0.99,921.9,,,$14.29,,$0.00,$7.70,$0.00,
25,dinnerware,,,,,,,,,,,
25,515. Bowl - Salad / Serving - Casual,1.00EA $20.0,0.94,$20.94,Tyf Avg. 20y,933,$13.61,,$0.00,$7.33,90.0,
25,dinnerware,,,,,,,,,,,
25,516. Bowl - Fruit - Casual dinnerware 1.00,EA $15.00,$0.71,$15.71,Avp. 20y,,$15.71,,$0.00,$0.00,$0.00,
25,517. Bow! - Sugar - Casual dinnerware,EA $18.00,$085,$18.85,Avg. 20y,,$12.25,,$0.00,$6.60,$0.00,
25,518. & pepper shaker - Casual,BA $20.00,$0.94,$2094,Ave. 20y,,$8.38,,$0.00,$12.56,$0.00,
25,dinnerware,,,,,,,,,,,
25,519. Chargers - Table accent - Casual,$20.00,$0.94,$20.4,"Avg, 20y",$133,$13.61,,$0.00,$7.33,80.0,
25,dinnerware,,,,,,,,,,,
25,520. Soup tureen,$120.0,$5.68,$125.65,Avg.,,$81.67,,$0.00,$43.98,$0.00,
25,521. Serving tray 1.00,EA $35.00,$1.65,$36.65,Q0y,=. $12.83,$23.82,,$0.00,$12.83,$0.00,
25,522. Chafing dish 1.00,EA $120.00,$5.65,$125.65,Avg.,$62.83,$62.82,,$0.00,$62.83,,
25,523. Ioe bucket 1.00,EA $40.00,$1.88,$41.88,2 yf Avg. 20y,,$37.69,,$0.00,$4.19,$0.00,
25,524. Chip & dip set - Serveware 1.00,EA $40.00,St88,$41.8,dy! Ave.,,$37.69,,$0.00,,,
25,525. Decanter -Carafe,$36.00,$1.70,$37.70,,-,,,$0.00,$9.43,$0.00,
25,526. Cake plate - Serveware,$50.00,,$52.36,Syl Avg.,$13.09,$3927,,$0.00,$13.09,$0.00,
25,527. Candy dish,$28.00,$132,$2932,,,$14.6,,$0.00,$14.66,$0.00,
25,528. Platter,$45.00,$2.12,,y/ Avg. 20y,$3.%,023.56,,$0.00,,$0.00,
25,GLASSWARE,,,,,,,,,,,
25,529. Mug,LOOEA $1500,$071,$15.71,Avg. 20y,$5.0,$10.21,,$0.00,$5.50,$0.00,
25,530. Teacup & saucer - Casual 1.00,BA $2.0),$1.4,$23.04,Avg. 20y,S12,,,$0.00,,$0.00,
25,dinnerware,,,,,,,,,,,
25,"531. Crystal drinking 1,00",EA $50.00,$2.36,$52.36,Avg. My,,$52.6,,$0.00,$0.00,$0.00,
25,glass set -,,,,,,,,,,,
25,532. Glasses and cups set -,,$1.18,$26.18,Avg.,519.64,$6.54,,$0.00,519.64,$0.00,
25,533. Beverage dispenser,,$2.12,$47.12,7 yf Avg.,$16.49,$30.63,,$0.00,$16.49,$0.00,
25,534. Tea kettle 1.00,EA,$2.12,,5 Avg. 20y,,$35.34,,$0.00,$11.78,$0.00,
25,535. Punch bowl 1.00,EA $70.00,$330,$7330,lyf Avg. 20y,93.67,$69.63,,$0.00,$3.67,$0.00,
25,536. Pitcher 1.00,EA $35.0,$1.65,$36.65,Avg. 20y,,927.49,,$0.00,$9.16,$0.0,
25,537. Corkscrew / remover,$20.0,$0.94,$20.94,dy! Avg. 20y,$1.09,$18.85,,$0.00,$2.09,90.0,
25,FLATWARE,,,,,,,,,,,
25,‘The mount of RC Benefits remaining and/or paid is,subject to policy limitations.,,,,,,,,,,
25,* amount is part of current payment,,,,,,,,,,,
25,© indicates depreciation is non-recoverable,,,,,,,,,,,
25,,,,,,,,,,Page:26,,
26,,,,,,,,,RC,Benefits,,
26,,Estimate,,Replacement,,Less,Actual Cash,,,Estimated,,
26,,Amount,Taxes,Cost Total,¢/ Cond. / Life,retiztion,Value,Cost,Paid,Remaining Pending,Payment,
26,"538, Silverware - Casual place setting - 5 1.00",EA $30.00,$141,$3141 lO,y/ 20y,$15.71,$15.70,,$0.00,$15.71,$0.00,
26,9 Silverware/Flatware -,,$1.18,,Oy Avg. 20y,$13.09,$13.09,,$0.00,$13.09,,
26,serving sel,,,,,,,,,,,
26,SA. Silverware - Kitchen knife set 11-18,$60.00,$2.83,$62.83,Syl Avg. 20y,$15.71,$47.12,,$0.00,$15.71,$0.0,
26,Silverware chest 100,EA $130.00,$6.13,$136.13,Spf Avg. 20y,$102.10,$4.03,,$0.00,$102.10,$0.00,
26,42. Flatware/Silverware - Fine place,$65.00,$3.06,$68.06,,,$8.06,,$0.00,$0.00,$0.00,
26,setting - Spc,,,,,,,,,,,
26,"343, - Fine serving",510.00,$3.30,$1330,Ave. Dy,,$7330,,50.00,$0.00,$0.0,
26,set,,,,,,,,,,,
26,TABLEWARE,,,,,,,,,,,
26,AA. Table linen / Tablecloth,$43.00,92.03,,Syl Ave,$36.2,§9.01,,$0.00,,$0.00,
26,"SAS, Napkin - Set of 4 1.00",EA $25.00,,$26.18,Avg. (Sy,,$5.24,,$0.00,$20.94,$0.00,
26,"546. Napkin rings, set of 4 1.00",EA $27.00,$12?,$28.27,6y/ Avg. 20 y,8.48,$19.79,,$0.00,$8.48,$0.00,
26,547. Placemat - Set of 4,$30.00,,$31.41,Avg. By,$12.56,$18.85,,$0.00,$12.56,$0.00,
26,DECORATIVE,,,,,,,,,,,
26,548. Floor lamp / torchiere 1.00,EA $160.00,S754,$167.4,,,$117.28,,$0.00,$50.26,80.00,
26,"549, Table lamp",$89.00,,$93.19,,$27.%,,,$0.00,,$0.00,
26,550. Candle bolder / candlestick,$45.00,$2.12,IS,,$37.70,§9.42,,$0.00,$37.70,$0.00,
26,551. Candles,$20.0,$0.94,,Ave,,$12.56,,$0.0,$8.38,$0.00,
26,552. Decorative figurine / Statue / 1.00,EA $42.00,$1.98,43.98,,,$39.58,,$0.00,$4.40,$0.00,
26,Sculpture,,,,,,,,,,,
26,553. Display bow!,,$2.36,$52.36,,$41.89,$10.47,,$0.00,,$0.00,
26,534. Coaster set 1.00,EA $20.00,$0.94,$20.4,20y,$5.24,$15.70,,$0.00,55.24,$0.00,
26,555. Crystal display bowl,$115.00,$5.42,$120.42,,$96.34,$24.08,,$0.00,$96.34,$0.00,
26,"556. Vase / Crystal vase 1,00",EA $50.00,$236,$52.36,Oy,,$10.47,,$0.00,,30.0,
26,"557, Picture frame",$24.00,$1.13,$25.13,Avg.,$20.10,$5.03,,$0.00,,$0.00,
26,558. Artificial plant / flowers 1.00,EA $49.0,$231,$5131 8,yf Ave,$4105,$10.26,,$0.00,41.05,$0.00,
26,559. Planter / Flower pot 1.00,EA $24.00,$1.13,$25.13 8,y/ Avg. /I0y,$20.10,$5.03,,$0.00,$20.10,,
26,560. Pottery,$70.00,$3.30,,,,$14.66,,$0.00,$58.64,90.00,
26,PERISHABLE/NON-PERISHABLE,,,,,,,,,,,
26,561. Perishable non-food goods - Enter,,,,,,NEED COST,,$0.00,$0.00,$0.00,
26,price,,,,,,,,,,,
26,amount of RC Benefits remaining and/or paid is subject,to policy limitations.,,,,,,,,,,
26,* amount is part of payment,,,,,,,,,,,
26,© indicates depreciation is non-recoverable,,,,,,,,,,,
26,,,,,,,,,,Page:27,,
27,,,,,,,,— RC,,,,
27,,,,,,,Actual,,,,,
27,Deseription,Estimate,,,Less,,,,Estimated,,,
27,,Amount,Taxes Cost Tots!,,Depreciation,Value,Cost w/Tax,Paid,Remaining Pending,Payment,,
27,562. Non-perishable paper / plastic,,,,,NEED PRICE,,$0.00,$0.00,$0.00,,
27,products - Enter price,,,,,,,,,,,
27,APPLIANCES,,,,,,,,,,,
27,"563, Window air 1.00",EA $275.0,$12.96 $287.96,Ave. Oy,,$172.78,,$0.00,,$0.00,,
27,Subtotals,"$3,281.00","$154.61 $3,435.61",,"$1,120.36","$2,315.25",$0.00,$0.00,"$1,120.36",$0.00,,
27,Downstairs Rental Suite - DS RS,,,,,,,,,,,
27,Bedroom |,,,,,,,,,,,
27,FURNITURE,,,,,,,,,,,
27,"COVERAGE B - PERSONAL PROPERTY - 4 FIRE, LIGHTNING, &",REMOVAL,,,,,,,,,,
27,"564, Mattress / Boxspring set - King",,,,,PRICE,,$0.00,$0.00,$0.00,,
27,,,,,,SOURCE,,,,,,
27,565. Bed sheet set - King 1.00,EA $150.00,$1.07 $157.07,3 yf Ave. Sy,$94.24,$62.83,,$0.00,$94.24,$0.00,,
27,566. Nightstand Minds Eye interiors 2.00,EA $500.00,223.56 $523.56,2 yf Above Avg.,,$492.15,,$0.00,,$0.00,,
27,Orig. Desc. - Nightstand,,,,,,,,,,,
27,567. Dresser / Chest of drawers 1.00,EA,$40.05 $890.05,Ave. 2Q0y,$89.01,$801.04,,$0.00,$89.01,$0.00,,
27,,,,|,,,,,,,,
27,568. Bookcase / Bookshelf Target 1.00,EA $90.00,$94.24,Ave. Q0y,$9.42,$84.82,,$0.00,$9.42,$0.00,,
27,Ong. - Bookcase / Bookshelf,,,,,,,,,,,
27,$69. Desk,= $200.00,$942,,,,,$0.00,$5236,$0.00,,
27,510. Chair - Computer / Task 1.00,EA $15.0,$3.53 $78.53,Sy! Avg.,$3927,$39.26,,$0.00,$39.27,$0.0,,
27,571. Futon sofa 1.00,EA 429.0,2021 $449.21,2y/ Avg.,$89.64,,,$0.0,$89.84,$0.00,,
27,Orig. Desc. - Vanity able,,,,,,,,,,,
27,$72. Cttoman Ross,,21,,,$32.98,,$0.00,$14.14,90.00,,
27,Orig. Desc. - Ottoman,,,,,,,,,,,
27,$73. Floor mirror Macys 100,EA $75.00,$3.53,,$19.63,$58.90,,$0.00,$19.63,$0.00,,
27,Orig. Dese. - Floor mirror,,,,,,,,,,,
27,"574, Rug Area",$450.0,120,,,,,$0.00,$94.24,$0.00,,
27,DECORATIVE ITEMS/ACCENTS,,,,,,,,,,,
27,"575, Hamper - Laundry 2.00",EA $80.00,3.77 $83.77,Avg,$25.13,$58.64,,$0.00,$25.13,90.0,,
27,,,|,,,,,,,,,
27,576. Picture frame 10.00,EA $250.00,$11.78,6y/ Ave. /I0y,$157.07,$104.71,,$0.00,$157.07,$0.00,,
27,577. Floor lamp / torchiere,$50.00,$52.46,Ave,$15.71,$36.65,,$0.00,,,,
27,"578. Table lamp 1,00",EA $32.00,$151 $33.51,3 yf Ave.,$10.05,923.46,,$0.00,$10.05,$0.0,,
27,* The amount of RC Benefits remaining and/or paid is,subject to policy limitations.,,,,,,,,,,
27,* amount is part of current payment,,,,,,,,,,,
27,© indicates depreciation is non-recoverable,,,,,,,,,,,
27,5134K577J,,,,,,,,Page:28,,,
28,,,,,,,,,RC,Benefits* ———,,
28,,,,,,,,Actual,,,,
28,,Estimate,,Replacement,,Less,,Replacement,,Estimated,,
28,,,Taxes,Cost Total,,,Value,Cost w/Tax,Paid,Remaining Pending,Payment,
28,579. Wastebaskel / / trash can,$15.00,$071,$15.71,,,$12.57,,$0.00,$3.14,$0.00,
28,580. Decorative figurine / Statue / 2.00 EA,$84.00,$3.9,$87.96,Dy! Ave ily,$8.80,579.16,,$0.0,$8.80,$0.00,
28,Sculpture Family Heirloom from,,,,,,,,,,,
28,Mexico,,,,,,,,,,,
28,Orig. Desc. - Decorative figurine / Statue / Sculpture,,,,,,,,,,,
28,581. Pottery Family Heirlom from 2.00 EA,$140.0,%.60,$146.60,y/ Avg.,$117.28,$29.32,,$0.00,$117.28,,
28,Mexico,,,,,,,,,,,
28,Orig. Desc. - Pottery,,,,,,,,,,,
28,CURTAINS/DRAPES,,,,,,,,,,,
28,582. Window valance,$375.00,$17.67,$392.67,Ave. /I0y,$833,$314.14,,$0.00,$78.53,90.00,
28,583. Curtains / drapes 5.00 EA,$625.00,929.45,$6445.,,$130.89,$523.56,,$0.00,$130.89,$0.00,
28,LINENS,,,,,,,,,,,
28,"534, Mattress pad",$70.00,$3.30,$73.30,I Avg.,$14.66,$58.64,,$0.00,$14.66,50.00,
28,,,,,|,,,,,,,
28,585. Quilt,$125.0,,$130.89,Ave.,$32.72,$98.17,,$0.00,$32.72,50.00,
28,586. Blanket - Throw 2.00 EA,$78.00,$3.68,$81.68,Ave,$24.0,$57.18,,$0.00,$24.50,$0.00,
28,587. Pillow,$80.00,$3.77,,,$5.03,$78.74,,$0.00,$5.03,$0.00,
28,588. Pillow case 8.00 EA,$224.00,$10.55,,,,5206.40,,$0.00,928.15,$0.00,
28,589. Massage cushion / pillow 1.00 EA,$85.00,HO!,$39.01 2,yl,$17.80,S121,,$0.00,$17.80,$0.00,
28,WALL ART/DECOR,,,,,,,,,,,
28,590. Tapestry Heirloom,$149.00,$7.02,$156.02,Avg.,$0.0,$156.02,,$0.00,$0.00,$0.00,
28,Orig. Desc. - Tapestry,,,,,,,,,,,
28,591. Wall decor,$315.00,$14.34,$329.84,Tyl Avg.,$230.89,$98.95,,$0.00,$230.89,$0.00,
28,592. Decorative shelf / ledge,$90.00,424,$34.24,Ave,518.85,$75.39,,$0.00,$18.85,,
28,APPLIANCESELECTRONICS,,,,,,,,,,,
28,593. Window air conditioner/heater,$120.00,$5.65,$125.65,Oy,$35.13,$100.52,,$0.00,925.13,$0.00,
28,594. Air purifier / Ate cleaner 1.00 EA,$120.0,$5.65,$125.65,Avg.,,$87.95,,$0.00,$37.70,$0.00,
28,595. Cell phone charger EA,$22.00,,$23.04 d,yf Avg,,$18.43,,$0.00,$461,$0.00,
28,596. Laptop/Notebook computer - Less,,,,,,PRICE,,$0.00,$0.00,$0.0,
28,than 15 inch,,,,,,SOURCE,,,,,
28,597. DVD player,$25.00,$1.18,$26.18 |,yf Avg.,2.62,$23.56,,$0.00,$2.62,,
28,598. Alarm clock / Clock radio 1.00 EA,,son,$15.71 S,yf Avg.,$7.86,$785,,$0.00,$7.86,9.00,
28,"599, Surge protector 2.00EA",$60.00,92.83,$62.83,Avg,$18.85,343.98,,$0.00,$18.35,$0.0,
28,* The amount of RC Benefits remaining and/or paid is subject,to policy timitations.,,,,,,,,,,
28,* amount is part of current payment,,,,,,,,,,,
28,© indicates depreciation is non-recoverable,,,,,,,,,,,
28,5154K577),,,,,,,,,Page:29,,
29,wy,,,,,,,,,,,
29,,,,,,,,,,,"——,",
29,,,,,,,,Actual,,,,
29,Description,Estimate,,Replacement,,Less,Actual Cash,Replacement,,Estimated,,
29,,Amount,Taxes,Cost Total e/,Cond. / Life,,Value,Cost w/Tax,Paid,Remaining,,Payment
29,"HEALTH & BEAUTY AIDS,","COSMETICS, ETC.",,,,,,,,,,
29,600. Clothes 10 pk.,"1,00 EA $65.00",$3.06,$68.06,I y/ Avg.,81,$1.25,,$0.00,,,50.0
29,BOOKS/MAGAZINES,,,,,,,,,,,
29,601. Coffee tble book,1.00EA $18.0,$0.85,$18.85,Sy!,$15.08,,,$0.00,$15.08,,$0.00
29,602. Hardback book,10.00 EA $200.00,§9.42,$209.42,Avg Ny,,$104.71,,$0.00,$104.71,,$0.00
29,603. Paperback book,30.00 EA,$12.22,$282.72,,$141.36,$141.36,,$0.00,$141.36,,$0.00
29,Subtotals,"$6,646.00",$313.15,"$6,959.15",,"$1,817.49","$5,141.66",,$0.00,"$1,817.49",,$0.00
29,Downstairs Rental Suite - DSRS,,,,,,,,,,,
29,Bedroom 2,,,,,,,,,,,
29,FURNITURE,,,,,,,,,,,
29,QUEEN:,,,,,,,,,,,
29,COVERAGE B - PERSONAL PROPERTY -,"34 FIRE, LIGHTNING, & REMOVAL",,,,,,,,,,
29,604. Mattress / Boxspring set - Queen,1.00 BA $300.00,$37.70,$837.20,lyf Avg. 20y,41.89,S79581,,$0.00,$41.89,,$0.00
29,605. Bed sheet set - Queen,1.00 EA $80.00,$3.77,$83.77,lyf Ave. Sy,$16.75,$67.02,,$0.00,$16.75,,$0.00
29,606. Headboard / Footboard,$189.00,$91,$197.91,,$9.0,$188.01,,$0.00,$9.90,,80.00
29,Item found from,on 12/8/2023,,,,,,,,,,
29,607. Nightstand Amazon,,$930,$217.80,2yl Avg Q0y,$21.8,$1%.02,,50.00,921.78,,$0.00
29,Desc. - Nightstand,,,,,,,,,,,
29,608. Dresser / Chest of drawers,Amazon $120.00,$5.65,$125.65,Avg. 20,$12.57,$113.08,,30.00,$12.57,,$0.00
29,Orig. Desc. - Dresser / Chest of,drawers,,,,,,,,,,
29,609. Armoire Vintage,,,$680.63 lO,y/ Avg.,,$136.13,,$0.00,$544.50,,$0.00
29,Ong. Dese. - Armoire,,,,,,,,,,,
29,610. Bookcase / Bookshelf Target,1.00 EA $90.0,$424,$94.24,20y,514.14,$80.10,,$0.00,$14.14,,
29,Orig. Desc. - Bookcase / Bookshelf,,,,,,,,,,,
29,611. Desk Ross,1.00 EA,$3.06,$68.06,Syl Ave. 20y,$1021,$57.85,,$0.00,,,$0.00
29,Orig. Desc. - Desk,,,,,,,,,,,
29,612. Chair - Computer / Task Office,Max 1.00 EA $75.00,$3.53,$78.53,Ave,$23.%,,,$0.00,$23.56,,$0.00
29,Desc. - Chair - Computer / Task,,,,,,,,,,,
29,613. Ottoman Amazon,$230.00,510.84,,Avg. /10y,$225,$168.59,,$0.00,$22.25,,$0.00
29,[tem found from www.amazon.com,on [28/2023,,,,,,,,,,
29,“The amount of RC Benefits,"remaining and/or paid is subject to policy limitations,",,,,,,,,,,
29,* amount is part of payment,,,,,,,,,,,
29,indicates depreciation is,non-recoverable,,,,,,,,,,
29,,,,,,,,,,Page:30,,
30,,,,,,,,RC,Benefits* |,,,
30,Estimate,,Replacement,,Less,Actual Cash,,,Estimated,,,
30,Q Amount,Taxes,Cost Total,¢/Cond./Life,,Value,Cost wiTax,Paid,Remaining Pending,Payment,,
30,Ong. Desc. - Ottoman,,,,,,,,,,,
30,614. Floor mirror $65.00,$3.06,$68.06,Syf Avg. 20y,$17.2,$51.04,,$0.00,,$0.0,,
30,615. Jewelry armoire Target $65.00,$3.06,$68.06,20y,,$64.66,,1.0,$3.40,$0.00,,
30,Orig. Desc. - Jewelry armoire,,,,,,,,,,,
30,616. Rug - Area Target 1.0 EA $120.00,§5.65,$125.65,Avg,95.13,$100.52,,$0.00,$25.13,$0.00,,
30,Orig. Desc. - Rug - Area,,,,,,,,,,,
30,DECORATIVE ITEMS/ACCENTS,,,,,,,,,,,
30,"617, Hamper - Laundry Ross 1.00 BA $35.00",$1.65,$36.65,Avg.,$18.33,$18.32,,$0.0,$18.33,$0.00,,
30,Ong. Desc. - Hamper - Laundry,,,,,,,,,,,
30,618. Picture frame 7.00 EA $175.00,$3.25,$183.25,Syl Avg.,$91.63,$91.62,,$9.00,$91.63,$0.00,,
30,649. Table lamp $64.00,$3.02,$67.02,Ave. /0y,$13.40,$53.62,,$0.00,$13.40,$0.00,,
30,620. Shoe tree / Rack / Organizer Ross LOOEA $25.00,$1.18,$26.18,,$13.09,$13.09,,$0.00,$13.09,$0.00,,
30,Orig. Dese. - Shoe tree / Rack / Organizer,,,,,,,,,,,
30,garbage / trash can 1.00 EA $12.00,80.57,$12.57,Ave,251,$10.06,,$0.00,92.51,$0.00,,
30,Oss,,,,,,,,,,,
30,Orig. - Wastebasket / garbage / trash can,,,,,,,,,,,
30,622. Candles 6.00 EA $120.0,$5.65,$125.65,Avg. /I0y,,$118.1],,$0.00,$7.54,$0.00,,
30,623. Decorative figurine / Statue / $119.00,$561,$124.61,Ave. Hy,$12.46,$112.15,,$0.00,$12.46,,,
30,Sculpture Virgin Mary,,,,,,,,,,,
30,Orig. Dese. - Decorative figurine / Statue / Sculpture,,,,,,,,,,,
30,CURTAINS/DRAPES,,,,,,,,,,,
30,"624, Window valance 200EA",$7.07,$157.07,Avg. NOy,$78.4,$18.53,,$0.00,$78.54,$0.00,,
30,625. Curtains / drapes 2.00 BA $250.00,$11.78,$261.78,Syl Avg.,,$130.89,,$0.00,$130.89,$0.00,,
30,LINENS,,,,,,,,,,,
30,626. Mattress pad 1.00 EA $70.00,$330,$73.30,Zyl Ave. Sy,$29.32,43.98,,$0.00,99932,$0.00,,
30,627. Comforter Targel $130.00,$6.13,$136.13,Avg.,$13.61,$122.52,,$0.00,$13.6),$0.00,,
30,Ong. - Comforter,,,,,,,,,,,
30,628. Blanket - Throw JC Pennys $65.00,$3.06,$68.06,Avg.,$5445,$13.61,,$0.00,$54.45,1.0,,
30,|,,,,,,,,,,,
30,Orig. Desc. - Blanket - Throw,,,,,,,,,,,
30,629. Decorative / Throw pillows 6.00 EA 924000,=,95131,Syl Avg.,$7539,$175.92,,$0.00,$75.39,80.00,,
30,630. Pillow 2.00 EA 540.00,$1.88,$41 88,Ave. fly,$12.4,$29.32,,$0.00,$12.56,$0.00,,
30,‘The amount of RC Benefits remaining and/or paid is subject to policy limitations.,,,,,,,,,,,
30,* amount is part of current payment,,,,,,,,,,,
30,© indicates depreciation is non-recoverable,,,,,,,,,,,
30,5154K577),,,,,,,,Page:31,,,
31,,,,,,,,— RC,Benefits* ——,,,
31,,,,,,,Actual,,,,,
31,Deseription Estimate,,Replzcement,,Less,Cash,Replacement,,Estimated,,,
31,Amount,Taxes,Cost Total,e/Cond./Life,Depreciation,Value,Cost,Paid,Remaining Pending,Payment,,
31,631. Pillow case $112.00,$528,$117.28,lyf Avg.,$23.46,$93.82,,$0.00,$23.46,$0.00,,
31,WALL,,,,,,,,,,,
31,632. Framed artwork / print $159.0,$749,$166.49,4yf Avg.,$66.60,$99.89,,$0.00,,$0.0,,
31,633. Tapestry Mexican Blanket LOOEA,$202,,,00,,,$0.00,$0.00,,,
31,Orig. Desc. - Tapestry,,,,,,,,,,,
31,634. Decorative ledge $60.00,$283,$62.83,byl Avg /I0y,$37.10,$25.13,,$0.00,$37.0,$0.00,,
31,APPLIANCESIELECTRONICS |,,,,,,,,,,,
31,"635, Window air conditioner/heater 1.00 EA $120.0",$5.65,$125.65,,$25.13,$100.52,,$0.00,,$0.0,,
31,636. Aur Air cleaner 1.00 EA $120.00,$5.65,$125.65,Avg MOy,$37.0,$87.95,,$0.00,$37.70,$0.00,,
31,"637, Laptop/Notebook computer - Less",,,,,PRICE,,$0.00,$0.00,$0.00,,
31,than 15 inch,,,,,SOURCE,,,,,,
31,638. LCD / LED-LCD 30-39 in. 1.00 BA $350.00,$16.49,9366.49,,$109.95,$256.54,,$0.00,$109.95,$0.00,,
31,639. Surge protector 3.00 BA $90.0,44,$424,Avg,$18.85,$7539,,$0.00,$18.85,$0.00,,
31,"HEALTH & BEAUTY AIDS, COSMETICS, ETC.",,,,,,,,,,,
31,640. Perfume / Cologne 5.00 EA $350.00,$16.49,$366.49,lly,,$183.24,,50.00,$183.25,50.00,,
31,ssi glasses (Frames only) BA $200.00,$9.42,$208.42,L Avg.,,$188.48,,$0.00,$20.94,$0.00,,
31,y Ban,,,,,,,,,,,
31,"Ong, Dese. - Prescription glasses (Frames only)",,,,,,,,,,,
31,(enter price) 1.00 EA $100.00,$471,,Avg. Wy,$0.00,$104.71,,$0.00,$0.00,$0.00,,
31,Orig. Desc. - Makeup - foundation (eater price),,,,,,,,,,,
31,643. Makeup - blush (enter price) $25.0,$1.18,$26.18,Avg. Ay,,$26.18,,$0.00,$0.00,$0.00,,
31,Orig. Desc. - Makeup - blush (enter price),,,,,,,,,,,
31,shawdow (enter price) $63.00,$2.97,$6597 ODS,yf Avg. Wy,50.00,$6597,,$0.00,$0.00,$0.00,,
31,ura Gellar,,,,,,,,,,,
31,Orig. Desc. - Makeup - eye shawdow (enter price),,,,,,,,,,,
31,645. Makeup - eye liner (enter price) 3.00 EA 9225.00,$10.60,$235.60,05 y/Avp. Dy,,$235.60,,$0.00,$0.00,90.0,,
31,Mac,,,,,,,,,,,
31,Orig. - Makeup - eye liner (enter price),,,,,,,,,,,
31,"646, Makeup (enter price)",,,Avg. Dy,00,,,$0.00,$0.00,0.00,,
31,"647. Makeup - skincare, facecream, 1.00 BA $134.99",$6.36,SH135,Avg. My,90.0,$141.35,,$0.00,$0.00,$0.00,,
31,lotions (enter price) Shisedo,,,,,,,,,,,
31,Set,,,,,,,,,,,
31,"Orig. Desc. - Makeup - skincare, facecream, facewash, lotions (enter price)",,,,,,,,,,,
31,* The amount of RC Benefits remaining and/or paid is subject to policy limitations.,,,,,,,,,,,
31,* amount is part of current payment,,,,,,,,,,,
31,© indicates depreciation is non-recoverable,,,,,,,,,,,
31,5154K577),,,,,,,,Page:32,,,
32,,,,,,,,— RC,,,,
32,Estimate,,Replacement,,Less,Actual Cash,,,Estimated,,,
32,648. Makeup - hair products (enter price) 2.00 EA $370.00,$17.43,$387.43 0.08,Avg.,,$387.43,,$0.00,$0.00,$0.00,,
32,Shampoo conditioner set,,,,,,,,,,,
32,Orig. Desc. - Makeup - hair products (enter price),,,,,,,,,,,
32,649. Hair brush Comb 2.00 EA $50.00,,$52.36,2 yl Avg.,$20.94,$31.42,,$0.00,920.94,$0.00,,
32,650. Hair clip / Headband 10.00 EA $50.00,9.36,$52.36 I,yl Avg. /10y,$5.4,47.12,,$0.00,$5.24,$0.00,,
32,651. Clothes hanger - 10 pk. 1.00 EA $65.00,$3.06,$68.06,Syl Avg. /lOy,$34.03,$34.03,,$0.00,$34.03,$0.00,,
32,MULTIMEDIA,,,,,,,,,,,
32,652. DVD 60.00 EA $900.00,,$942.41,By,$235.00,$706.81,,$0.00,,$0.00,,
32,653. DVD Box Set Friends $39.99,424,$94.23,Syl Ave fly,$3.56,$10.67,,$0.00,,$0.00,,
32,654. DVD Player $45.00,$2.12,47.12,2 yl Ave By,,$35.34,,$0.00,$11.78,$0.00,,
32,Orig. Dese. - Blu-ray movie,,,,,,,,,,,
32,Subtotals,$401.34,$8918.82,,$2221.55,$6697.27,$0.00,$0.00,$2221.55,$0.00,,
32,Downstairs Rental Suite - DSRS,,,,,,,,,,,
32,Bathroom,,,,,,,,,,,
32,FURNITURE,,,,,,,,,,,
32,"COVERAGE B - PERSONAL PROPERTY - 4 FIRE, LIGHTNING, & REMOVAL",,,,,,,,,,,
32,655. Bathroom spacesaver 1.00 EA $125.0,$5.89,$130.89,Ave. 20y,$19.8,,,$0.00,$19.63,$0.00,,
32,656. Towel stand 1.00 EA $53.00,$2.50,$55.0,Avg Oy,,$38.85,,$0.00,$16.65,$0.00,,
32,,,,,|,,,,,,,
32,657. Storage / Linen tower 1.00 EA 970.0,$12.72,$282.22,Ave. 20y,,$24031,,$0.00,4241,$0.00,,
